[<code>
// DUMP pour le terme 'France' (eid=87987)
// NE PAS TENIR COMPTE DE L'ORDRE DES RELATIONS DANS CE DUMP

<def>
<br>
1. Gellé Frères France est une société française dans le domaine de la parfumerie et de la cosmétique. Elle a été fondée en 1826 à Paris.<br>
2. France : Pierre Bayle, Émilie du Châtelet, Étienne Bonnot de Condillac, Nicolas de Condorcet, Denis Diderot, D'Alembert, Olympe de Gouges, Vincent de Gournay, D'Holbach, Fontenelle, Claude-Adrien Helvétius, Marquis de La Fayette, Antoine Laurent de Lavoisier, La Mettrie, Louis de Jaucourt, Choderlos de Laclos, Marquis de Sade, Marivaux, Jean-François Marmontel, Molière, Pierre Louis Moreau de Maupertuis, Montesquieu, François Quesnay, Restif de la Bretonne, Antoine Destutt de Tracy, Anne Robert Jacques Turgot, Voltaire, Buffon, Jean-Jacques Rousseau.
</br></br></def>



// les types de noeuds (Nodes Types) : nt;ntid;'ntname'

nt;1;'n_term'
nt;2;'n_form'
nt;666;'n_AKI'
nt;777;'n_wikipedia'

// les noeuds/termes (Entries) : e;eid;'name';type;w;'formated name' 

e;131224;'Nevers';1;1356
e;169890;'Haute-Saône';1;2072
e;169888;'Haute-Loire';1;1374
e;12021;'Chambéry';1;54
e;103530;'Finistère';1;2845
e;85359;'Lozère';1;1995
e;124093;'Orsay';1;98
e;43310;'Bas-Rhin';1;3038
e;130581;'Orly';1;98
e;48812;'Arras';1;58
e;248804;'Outre-mer';1;50
e;3115;'Vincennes';1;777
e;76992;'Créteil';1;50
e;58852;'Ajaccio';1;96
e;32343;'Alençon';1;54
e;1902;'Belfort';1;2427
e;132534;'Yvelines';1;2841
e;48253;'Cahors';1;74
e;109479;'Lourdes';1;90
e;126903;'Bourg-la-Reine';1;58
e;27777;'Seine-Maritime';1;2405
e;52448;'Gard';1;2167
e;214360;'Pays basque';1;80
e;66212;'Champagne-Ardenne';1;2442
e;140273;'Vire';1;56
e;85187;'Chalon-sur-Saône';1;50
e;13832;'Maine-et-Loire';1;1712
e;123470;'Loiret';1;2853
e;84468;'Pontoise';1;50
e;134517;'Saint-Nazaire';1;60
e;119261;'Nanterre';1;58
e;21793;'Bourg-en-Bresse';1;52
e;145271;'Vichy';1;2416
e;162122;'Haute-Vienne';1;58
e;191119;'Ville-Lumière';1;50
e;144482;'Mont-Blanc';1;66
e;67629;'Boulogne-Billancourt';1;50
e;135001;'Péronne';1;52
e;64183;'Bressuire';1;50
e;2298;'Morbihan';1;2670
e;169887;'Haute-Corse';1;20
e;112705;'Lorient';1;50
e;106073;'Saône-et-Loire';1;2225
e;116831;'Beaune';1;52
e;191118;'Ville Lumière';1;50
e;75978;'Languedoc';1;156
e;126384;'Meaux';1;64
e;91486;'Avon';1;50
e;21129;'Tarn-et-Garonne';1;56
e;89669;'Gourdon';1;50
e;89973;'Dinan';1;50
e;63195;'Levallois-Perret';1;54
e;76799;'Fontenay-aux-Roses';1;52
e;83191;'Vesoul';1;50
e;69697;'Basse-Normandie';1;3011
e;145260;'Drôme';1;1790
e;29442;'Saintes';1;50
e;6351;'Melun';1;60
e;140366;'Valenciennes';1;851
e;170936;'La Rochelle';1;28
e;134659;'Argenteuil';1;52
e;79672;'Morlaix';1;52
e;126089;'Saint-Quentin';1;50
e;64434;'Ivry-sur-Seine';1;50
e;101565;'Vaucluse';1;2093
e;144876;'Béthune';1;50
e;138385;'Creuse';1;2066
e;108727;'Châlons-en-Champagne';1;50
e;125130;'Nièvre';1;1124
e;54127;'Bagneux';1;52
e;97908;'Limoges';1;1389
e;6730;'Isle';1;52
e;32308;'Dole';1;50
e;63486;'Redon';1;50
e;108322;'Poitou-Charentes';1;88
e;121405;'Basse-Terre';1;50
e;78712;'Amboise';1;56
e;130433;'Angoulême';1;76
e;43023;'Corbeil-Essonnes';1;50
e;65557;'Rueil-Malmaison';1;56
e;108327;'Deux-Sèvres';1;1566
e;131666;'Saint-Dizier';1;52
e;55265;'Bayonne';1;130
e;191099;'Saint-Chéron';1;52
e;71382;'Laon';1;52
e;5101;'Pamiers';1;50
e;85227;'Bernay';1;50
e;115743;'Lure';1;52
e;131281;'Rambouillet';1;54
e;9135;'Bondy';1;50
e;70197;'Asnières-sur-Seine';1;54
e;173019;'Cambray';1;50
e;161015;'Ile-de-France';1;54
e;80244;'Saint-Claude';1;52
e;173059;'Côtes-du-Nord';1;50
e;58678;'Brioude';1;50
e;98475;'Palaiseau';1;50
e;173467;'Val de Marne';1;50
e;21807;'Brie-Comte-Robert';1;50
e;81198;'Calvi';1;54
e;137264;'Côtes-d'Armor';1;2500
e;167813;'Neuilly';1;62
e;44445;'Château-Gontier';1;52
e;110678;'Juvisy-sur-Orge';1;50
e;144006;'Sedan';1;52
e;141863;'Nogent-sur-Marne';1;50
e;25076;'Châtellerault';1;50
e;101377;'Puteaux';1;56
e;39179;'Saint-Malo';1;94
e;29832;'Avranches';1;54
e;108655;'Romorantin-Lanthenay';1;50
e;56322;'Dreux';1;50
e;134803;'Issy-les-Moulineaux';1;54
e;49854;'Figeac';1;54
e;79736;'Marmande';1;54
e;2723;'Guérande';1;70
e;130063;'Ambert';1;52
e;114705;'Sainte-Geneviève-des-Bois';1;50
e;105663;'Roanne';1;52
e;125375;'Brunoy';1;50
e;20573;'Guingamp';1;52
e;107384;'Haute-Normandie';1;60
e;93653;'Soissons';1;74
e;82509;'Massy';1;50
e;11633;'Saint-Mandé';1;54
e;85200;'Riom';1;52
e;121527;'Saint-Amand-Montrond';1;52
e;80727;'Senlis';1;50
e;19094;'Saint-Jean-de-Maurienne';1;50
e;70161;'Mont-de-Marsan';1;50
e;64931;'Viry-Châtillon';1;50
e;115190;'Choisy-le-Roi';1;50
e;8987;'Brive-la-Gaillarde';1;52
e;31579;'Cholet';1;50
e;1112;'Sainte-Menehould';1;50
e;53811;'Montluçon';1;54
e;42850;'Fontenay-sous-Bois';1;50
e;35507;'Quimper';1;741
e;231153;'Avalon';1;6
e;54201;'Saint-Flour';1;52
e;138415;'Tulle';1;52
e;55575;'Athis-Mons';1;50
e;58051;'Charleville-Mézières';1;50
e;79516;'Saint-Lô';1;56
e;17572;'Montbéliard';1;50
e;55367;'Dieppe';1;56
e;173197;'La Flèche';1;52
e;67150;'Gentilly';1;50
e;63429;'Mortagne-au-Perche';1;50
e;74403;'Chilly-Mazarin';1;50
e;116913;'Prades';1;52
e;50614;'Argelès-Gazost';1;50
e;112048;'Montrouge';1;52
e;107185;'Montauban';1;52
e;11498;'Villeneuve-sur-Lot';1;56
e;89037;'Arcachon';1;58
e;91388;'Villepinte';1;50
e;29936;'Langres';1;50
e;56911;'Vitry-le-François';1;50
e;35897;'Nyons';1;52
e;80705;'Thonon-les-Bains';1;50
e;126535;'Noisy-le-Sec';1;50
e;35062;'Compiègne';1;178
e;86523;'Bois-Colombes';1;52
e;19958;'Longjumeau';1;50
e;17741;'Gex';1;50
e;95787;'Lons-le-Saunier';1;50
e;99212;'Haguenau';1;52
e;61918;'Champs-sur-Marne';1;50
e;61816;'Vigneux-sur-Seine';1;50
e;88631;'Gif-sur-Yvette';1;50
e;76737;'Montdidier';1;50
e;90390;'Livry-Gargan';1;50
e;90702;'Bonneuil-sur-Marne';1;50
e;49123;'Torcy';1;50
e;64326;'Villefranche-sur-Saône';1;52
e;173041;'Cherbourg-Octeville';1;50
e;28454;'Fresnes';1;56
e;170937;'Le Puy-en-Velay';1;50
e;11546;'Muret';1;50
e;91087;'Largentière';1;50
e;15424;'Bagnolet';1;50
e;37175;'Maisons-Alfort';1;90
e;166637;'Le Havre';1;54
e;14939;'Alsace-Lorraine';1;52
e;7852;'Villeneuve-le-Roi';1;50
e;97497;'Millau';1;70
e;42515;'Loches';1;50
e;78115;'Avesnes-sur-Helpe';1;58
e;29492;'Tarbes';1;52
e;1999;'Vitry-sur-Seine';1;50
e;41518;'Bry-sur-Marne';1;50
e;91677;'Coutances';1;50
e;82580;'Savigny-sur-Orge';1;50
e;59826;'Aubervilliers';1;52
e;2384016;'Sainte-Ménehould';1;0
e;22438;'Cachan';1;66
e;58764;'Nantua';1;50
e;191100;'Saint-Germain-lès-Corbeil';1;50
e;110289;'Grigny';1;50
e;103104;'Malakoff';1;52
e;131691;'Alès';1;60
e;89941;'Mantes-la-Jolie';1;50
e;132563;'Ableiges';1;50
e;143949;'Châteaubriant';1;54
e;58104;'Issoire';1;50
e;108100;'Issoudun';1;50
e;38510;'Fougères';1;50
e;173209;'Les Andelys';1;50
e;83597;'Château-Chinon';1;50
e;82639;'Stains';1;50
e;17915;'Santenay';1;50
e;21851;'Sceaux';1;54
e;44407;'Joinville-le-Pont';1;58
e;191055;'Épineuil';1;50
e;126262;'Barnave';1;50
e;38977;'Lodève';1;50
e;42832;'Villefranche-de-Rouergue';1;50
e;105870;'Ancenis';1;52
e;59357;'Morsang-sur-Orge';1;50
e;99928;'Fontenay-le-Comte';1;50
e;60379;'Villeneuve-Saint-Georges';1;50
e;22594;'Rungis';1;50
e;95497;'Chaville';1;52
e;115067;'Altkirch';1;52
e;82323;'Montbrison';1;50
e;3172;'Embrun';1;50
e;38425;'Saint-Julien-en-Genevois';1;50
e;97172;'Charolles';1;54
e;1970;'Bonneville';1;50
e;85006;'Aurillac';1;52
e;173038;'Château-Chinon-Ville';1;50
e;130612;'Drancy';1;54
e;133308;'Arcueil';1;50
e;19469;'Dourdan';1;52
e;23998;'Pithiviers';1;64
e;36331;'Oloron-Sainte-Marie';1;50
e;129488;'Avallon';1;50
e;47975;'Ris-Orangis';1;50
e;114599;'Noisy-le-Grand';1;50
e;24844;'Anzin';1;50
e;18366;'Auvers-sur-Oise';1;50
e;14402;'Vierzon';1;78
e;101325;'La Châtre';1;52
e;191084;'Merville';1;50
e;2360;'Sarlat-la-Canéda';1;50
e;119790;'Privas';1;50
e;13461;'Arpajon';1;50
e;22809;'Molsheim';1;50
e;4593;'Charenton-le-Pont';1;54
e;7850;'Cosne-Cours-sur-Loire';1;50
e;134210;'Mirande';1;52
e;73459;'Lesparre-Médoc';1;50
e;87903;'Sélestat';1;50
e;33737;'Thiais';1;50
e;10941;'Alpes-de-Haute-Provence';1;2294
e;19823;'Le Raincy';1;50
e;74764;'Nontron';1;50
e;59667;'Libourne';1;50
e;93724;'Colombes';1;56
e;122931;'Limeil-Brévannes';1;50
e;85875;'Belley';1;50
e;222442;'Côtes d'Armor';1;54
e;87450;'Wissembourg';1;50
e;118376;'Mamers';1;50
e;143159;'Pantin';1;52
e;112026;'Sancerre';1;52
e;130810;'Cormeilles-en-Parisis';1;50
e;56223;'Châteaulin';1;50
e;95867;'Saverne';1;50
e;133460;'Parthenay';1;50
e;57129;'Brétigny-sur-Orge';1;50
e;88630;'Lacq';1;50
e;86235;'Aulnoy';1;50
e;173394;'Saint-Paul-en-Gâtine';1;50
e;41601;'Thann';1;52
e;191067;'Ile de Beauté';1;12
e;39925;'Chevilly-Larue';1;50
e;75822;'Ribeauvillé';1;50
e;18868;'Céret';1;50
e;88127;'Briançon';1;50
e;14801;'Guéret';1;50
e;122636;'Salon-de-Provence';1;52
e;67275;'Alfortville';1;50
e;47987;'Saint-Maur-des-Fossés';1;50
e;13961;'Saint-Girons';1;50
e;5662;'Saint-Michel-sur-Orge';1;50
e;126461;'Vanves';1;52
e;109523;'Limoux';1;50
e;33347;'Draveil';1;50
e;105390;'Tremblay-en-France';1;50
e;109627;'Champigny-sur-Marne';1;50
e;23857;'Villiers-sur-Marne';1;50
e;172965;'Auxy';1;52
e;7504;'Courbevoie';1;60
e;271639;'Vichy&gt;62067';1;50;'Vichy&gt;commune'
e;129193;'Jonzac';1;50
e;173040;'Chenu';1;50
e;66952;'Bezons';1;50
e;8699;'Barbizon';1;50
e;69981;'Haute Savoie';1;50
e;61492;'Montmorillon';1;54
e;113240;'Clamecy';1;50
e;64121;'Gagny';1;50
e;29330;'Villejuif';1;50
e;49339;'Rethel';1;50
e;94880;'Pontarlier';1;50
e;60107;'Confolens';1;50
e;353;'Florac';1;50
e;113355;'Castelsarrasin';1;52
e;122258;'Sevran';1;50
e;98792;'Châtenay-Malabry';1;50
e;8643;'Villeneuve-la-Garenne';1;54
e;72180;'Épinay-sur-Orge';1;50
e;191117;'Varennes-Jarcy';1;50
e;115942;'Pontivy';1;54
e;114767;'Garches';1;56
e;38424;'Ormesson-sur-Marne';1;50
e;107304;'Rheims';1;50
e;191076;'Les Ulis';1;50
e;141085;'Les Sables-d'Olonne';1;50
e;131518;'Vouziers';1;50
e;22748;'Rosny-sous-Bois';1;50
e;107999;'Mennecy';1;50
e;170939;'La Roche-sur-Yon';1;50
e;191054;'Épineau-les-Voves';1;50
e;172985;'Bernay-en-Champagne';1;50
e;16536;'Yssingeaux';1;52
e;21379;'Nérac';1;50
e;257458;'Villeloin-Coulangé';1;50
e;117179;'La Brigue';1;50
e;136653;'Cherbourg';1;54
e;11844;'Rouen';1;2789
e;191053;'Épinay-sous-Sénart';1;50
e;108372;'Boissy-Saint-Léger';1;50
e;222443;'Territoire-de-Belfort';1;50
e;102964;'Sucy-en-Brie';1;50
e;19668;'Saint-Aubin';1;50
e;8108;'Saclay';1;50
e;95753;'Monnerville';1;50
e;61088;'Chamarande';1;50
e;1338;'Fleury-Mérogis';1;54
e;169891;'Territoire de Belfort';1;18
e;61242;'Montlhéry';1;50
e;94872;'Montfermeil';1;50
e;49831;'Montgeron';1;50
e;78354;'Marcoussis';1;50
e;118190;'Sully-sur-Loire';1;50
e;72054;'Pierrefitte-sur-Seine';1;50
e;36572;'Neuilly-Plaisance';1;50
e;41386;'Villemomble';1;50
e;102514;'Courcouronnes';1;50
e;230217;'Le Bourget';1;52
e;38332;'Bures-sur-Yvette';1;50
e;7328;'Romainville';1;50
e;125134;'Lille';1;2963
e;140394;'Valence';1;2266
e;117784;'Boulogne-sur-Mer';1;52
e;145090;'Dax';1;52
e;36244;'Tarn';1;1717
e;25086;'Castres';1;52
e;43100;'Chinon';1;50
e;241545;'cité phocéenne';1;50
e;113385;'Le Vigan';1;54
e;169445;'ville rose';1;56
e;208258;'Société nationale des chemins de fer français';1;50
e;36330;'S.N.C.F';1;50
e;152178;'sncf';1;122
e;5920967;'les Montboucons';777;0
e;13655187;'Les Montboucons';777;0
e;309862;'papauté d'Avignon';777;50
e;13997183;'Papauté d'Avignon';777;0
e;190669;'back office';1;50
e;13519513;'Back office';777;0
e;303883;'maître principal';777;50
e;14400561;'Maître principal';777;0
e;136786;'ville';1;9193
e;221655;'massif ardennais';1;50
e;10743770;'Massif ardennais';777;0
e;2513556;'code de la famille';1;0
e;10997977;'Code de la famille';777;0
e;275722;'tunnel sous la Manche';1;74
e;15571733;'Tunnel sous la Manche';1;0
e;6069526;'pic de Montferrat';777;0
e;14679487;'Pic de Montferrat';777;0
e;55518;'musée du Louvre';1;106
e;14665089;'Musée du Louvre';1;0
e;309645;'maths sup';777;88
e;15461646;'en:1st year of preparatory class for high scientific school';1;0
e;225684;'Pays Basque';1;116
e;1815393;'fête de la musique';1;0
e;158547;'gorges du Verdon';1;68
e;15776199;'Fête de la musique';777;0
e;15693910;'Gorges du Verdon';1;0
e;9102211;'quartier Saint-Jacques';777;0
e;9102437;'Quartier Saint-Jacques';777;0
e;9959335;'quartier de la cité';777;0
e;14004509;'quartier de la Cité';777;0
e;1643746;'pays basque';1;56
e;163590;'Tour Eiffel';1;72
e;2528961;'second maître';1;0
e;126686;'conseil municipal';1;92
e;2553820;'quartier-maître de première classe';1;0
e;16072550;'Conseil municipal';1;0
e;15254513;'Pôle Emploi';1;0
e;14757516;'Second maître';777;0
e;14757523;'Quartier-maître de première classe';777;0
e;228819;'Pôle emploi';666;62
e;22229;'arts et métiers';1;68
e;14921227;'en:arts and crafts';1;0
e;153106;'tribunal de grande instance';1;100
e;15358835;'Tribunal de Grande Instance';1;0
e;271389;'massif de la Vanoise';1;50
e;176890;'conseiller communautaire';1;50
e;2505655;'droit individuel à la formation';1;0
e;9250783;'Massif de la Vanoise';777;0
e;16072792;'Droit individuel à la formation';1;0
e;16072554;'Conseiller communautaire';1;0
e;152939;'contrat à durée indéterminée';1;62
e;185975;'droit de regard';1;50
e;16072780;'Droit de regard';1;0
e;16072607;'Contrat à durée indéterminée';1;0
e;8520318;'en:mile';1;0
e;15210;'villes';1;3682
e;9115210;'en:cities';1;0
e;5460;'mile';1;62
e;162999;'tribunal administratif';1;90
e;16074538;'Tribunal administratif';1;0
e;10128119;'Enseignement secondaire';777;0
e;229396;'enseignement secondaire';1;84
e;131812;'planches';1;1758
e;15478692;'les planches';1;0
e;15478693;'en:the boards';1;0
e;6069486;'pic d'Arriel';777;0
e;225564;'île de France';1;14
e;16310320;'Pic d'Arriel';777;0
e;15080402;'en:boards';1;0
e;15200874;'en:Paris and the surrounding area';1;0
e;181348;'carte de France';1;50
e;15200875;'en:map of France';1;0
e;158688;'livret de famille';1;88
e;2390136;'basse Seine';1;0
e;172967;'Aÿ';1;50
e;15440650;'en:while inebriated';1;0
e;15440649;'en:in a state of inebriation';1;0
e;15440648;'en:in an inebriated state';1;0
e;15151933;'en:inebriated';1;0
e;269538;'en état d'ébriété';1;50
e;15299991;'en:family record book';1;0
e;15274930;'Basse Seine';1;0
e;14965068;'en:Toulouse';1;0
e;377105;'ruban rouge';1;52
e;20640;'Ay';1;50
e;14944625;'en:drunk';1;0
e;14557709;'en état d'ivresse';1;18
e;15199810;'en:family book';1;0
e;15952713;'Ruban Rouge';777;0
e;146780;'Tour de France';1;198
e;187227;'mise en examen';1;36
e;202506;'la défense';1;50
e;135664;'beur';1;54
e;15441769;'la Défense';1;0
e;14944626;'en:intoxicated';1;0
e;15256287;'en:young Frenchman of north-African origin';1;0
e;11977302;'en:indictment';1;0
e;343403;'chef-lieu de canton';1;56
e;137459;'Jeanne d'Arc';1;348
e;183645;'petit déjeuner continental';1;50
e;434048;'beure';1;50
e;15427051;'en:main canton town';1;0
e;15092346;'en:continental breakfast';1;0
e;15256288;'en:young Frenchwoman of north-African origin';1;0
e;154486;'taxe de séjour';1;54
e;6022874;'balmes de Montbrun';777;0
e;15222431;'en:in a state of intoxication';1;0
e;16598382;'Balmes de Montbrun';777;0
e;15427052;'en:canton capital';1;0
e;15448811;'en:tourist tax';1;0
e;15571734;'en:Channel Tunnel';1;0
e;9959538;'Île de France';777;0
e;143049;'Chambre';1;3120
e;15797;'mont-de-piété';1;54
e;184641;'type 2';1;50
e;88662;'liberté';1;2090
e;144991;'français';1;3914
e;182213;'école élémentaire';1;346
e;2973;'hypocagne';1;50
e;8994118;'en:type 2';1;0
e;161679;'école communale';1;50
e;15054997;'en:bill of indictment';1;0
e;14949771;'en:pawnshop';1;2
e;238217;'acte d'accusation';1;4
e;14929801;'en:city council';1;0
e;14934595;'en:primary school';1;0
e;14934591;'en:elementary school';1;0
e;15199107;'en:Chamber';1;0
e;269532;'état d'urgence';1;162
e;234211;'hypokhâgne';1;90
e;89490;'château fort';1;94
e;266090;'élection primaire';1;62
e;163983;'île de france';1;52
e;163201;'roi soleil';1;54
e;16771480;'en:in a state of drunkenness';1;0
e;15475649;'en:individual right to training';1;0
e;8972869;'en:emergency situation';1;0
e;15204630;'en:criminal charges';1;0
e;15449294;'en:Uncle';1;0
e;15428628;'en:fortified castle';1;0
e;14950183;'en:town council';1;0
e;15199108;'en:Division';1;0
e;15256289;'en:French-Arab';1;0
e;14959455;'en:Sun King';1;0
e;15060164;'en:primary election';1;0
e;25439;'Saint-Pierre-et-Miquelon';1;60
e;15399666;'en:Saint Pierre and Miquelon';1;0
e;177324;'tartiflette';1;40
e;144108;'revenu minimum d'insertion';1;54
e;151592;'tour de France';1;206
e;46879;'sud';1;3859
e;8770854;'en:sud';1;0
e;16073563;'Mise en accusation';1;0
e;7837082;'en:grade school';1;0
e;5894107;'le Roi Soleil';777;0
e;312492;'mise en accusation';1;50
e;15453708;'en:income support supplement';1;0
e;15391442;'en:Arts and Crafts';1;0
e;15399665;'Saint Pierre et Miquelon';1;0
e;257131;'mariage pour tous';1;28
e;372715;'premier maître';1;50
e;49154;'rivière';1;3775
e;136785;'peuple';1;3615
e;57073;'européen';1;3461
e;7899;'habitation';1;890
e;418943;'vernie';1;52
e;14002436;'Mariage pour tous';777;0
e;15281559;'en:lucky bastard';1;0
e;15429819;'en:Chief Petty Officer';1;0
e;466007;'les îles';777;50
e;5622868;'Piton des Neiges';777;0
e;121095;'agent de maîtrise';1;52
e;3177038;'assemblée constituante';777;0
e;11021059;'arrondissement d'Aix-en-Provence';777;0
e;16892659;'Arrondissement d'Aix-en-Provence';777;0
e;16892630;'Les Îles';777;0
e;15239565;'en:constituent assembly';1;0
e;14966701;'en:varnished';1;0
e;15216039;'en:team captain';1;0
e;263828;'artisanat d'art';1;50
e;261026;'chef d'équipe';1;52
e;15366420;'en:Snow Peak';1;0
e;12005111;'tête des Chaudières';777;0
e;15404588;'le mile';1;0
e;15271125;'en:team leader';1;0
e;69725;'conseiller municipal';1;100
e;195142;'général d'armée';1;50
e;101285;'musée';1;3292
e;9827589;'Tête des Chaudières';777;0
e;81814;'capitale';1;3751
e;47914;'fac';1;526
e;100534;'autoroute';1;1474
e;101913;'président';1;3856
e;29057;'fraternité';1;340
e;145795;'révolution';1;3391
e;2599319;'liste des communes';777;0
